speechiness,loudness,danceability,target
8.04,-6.061,70.6,7
7.69,-2.789,41.7,7
3.02,-13.799,57.6,7
5.1,-8.079,45.9,7
3.84,-3.879,37,7
2.7,-6.857,32.8,7
4.54,-5.989,50.8,7
11.2,-5.993,30,7
3.73,-7.893,69.2,7
4.82,-7.373,59.6,7
3.2,-6.454,47.6,7
3.03,-5.857,48.7,7
4.47,-14.686,58.1,7
3.74,-5.088,76.8,7
5.84,-5.87,55.6,7
14.2,-5.184,64.8,7
6.31,-5.621,51.6,7
4.15,-5.941,55.2,7
3.29,-11.54,41.4,7
4.23,-13.083,72.4,7
5.7,-2.487,47.4,7
3.06,-6.285,54.8,7
5.27,-7.039,65.9,7
6.15,-2.356,54.7,7
4.23,-5.124,43.2,7
5.43,-3.478,56.8,7
4.54,-7.299,59.1,7
6.34,-8.532,53.4,7
6.85,-3.055,49.1,7
7.22,-5.412,64.1,7
4.16,-7.744,74.1,7
10.1,-7.649,35.9,7
17.5,-5.747,50.7,7
3.29,-4.899,66.4,7
2.94,-5.461,45.6,7
3.84,-4.364,60.1,7
5.98,-6.821,56.1,7
4.01,-3.484,46.5,7
11.6,-6.465,74.3,7
16.9,-3.806,68.5,7
3.67,-5.541,41.3,7
5.53,-10.311,58.1,7
3.96,-11.578,62.7,7
4.93,-7.688,61.1,7
3.46,-10.184,68.3,7
6.21,-7.533,56.3,7
16,-3.915,54.8,7
7.77,-4.462,36.9,7
4.94,-6.588,27.9,7
3.34,-7.073,70.9,7
3.05,-9.822,47.2,7
2.77,-6.47,60.5,7
2.57,-8.79,46.9,7
15.8,-4.038,60.6,7
4.79,-4.807,28.5,7
4.19,-4.04,42.9,7
2.73,-11.142,49.2,7
4.9,-4.613,72.9,7
5.92,-7.688,46.4,7
6.66,-8.323,61,7
7.37,-2.189,33.4,7
3.67,-4.606,55.6,7
33.1,-5.893,59,7
4.88,-2.425,52.4,7
3.78,-2.815,51.7,7
6.53,-3.558,54.9,7
2.89,-5.983,60.6,7
2.69,-6.749,63.1,7
3.24,-11.626,46.1,7
7.13,-5.009,39.3,7
3.46,-6.606,52.2,7
3.55,-5.731,51.7,7
14.3,-3.347,21.4,7
3.44,-10.841,55.6,7
8.35,-4.722,42.8,7
4.82,-10.231,57,7
3.73,-10.764,54.1,7
3.51,-12.066,65.2,7
3.7,-6.935,53.9,7
11.9,-7.316,69.2,7
3.13,-7.602,38.5,7
3.3,-4.365,54.4,7
5.62,-4.537,43.2,7
9.13,-5.582,49.3,7
9.49,-5.732,49.8,7
3.56,-15.624,73.5,7
2.65,-6.627,55.5,7
4.6,-5.607,42.5,7
5.06,-14.611,56.5,7
2.7,-7.62,40.7,7
5.66,0.45,37.8,7
3.48,-9.796,82,7
9.68,-5.411,74.4,7
3.91,-2.552,42.4,7
10.4,-3.487,35.6,7
8.37,-3.822,47.2,7
3.12,-10.72,43.4,7
3.81,-5.931,61.7,7
5.12,-2.825,52.8,7
18.2,-7.135,77.8,7
6.42,-7.207,62.5,7
3.66,-9.581,49,7
12.4,-8.984,34.4,7
3.16,-8.604,42.5,7
6.1,-6.042,39.8,7
3.13,-5.118,42,7
3.6,-6.71,43.6,7
3.91,-4.011,50.6,7
4.33,-13.126,42.1,7
39.1,-8.91,61.5,7
2.6,-3.545,43.9,7
5.83,-8.33,52.2,7
14.5,-3.478,41.7,7
4.47,-3.381,19.1,7
5.44,-4.12,39.5,7
3.84,-12.59,68.4,7
2.78,-11.411,45.5,7
11.7,-3.173,32.5,7
6.11,-5.876,67.7,7
17.1,-3.358,60.3,7
8.69,-5.405,47.6,7
2.43,-6.528,67.7,7
2.85,-7.833,66.2,7
4.11,-4.028,57.6,7
3.22,-3.972,64.8,7
11.5,-4.426,14.2,7
6.56,-2.298,60.1,7
5.08,-8.086,44.9,7
38.7,-5.535,32.9,7
2.66,-5.4,46.6,7
3.55,-4.112,56.5,7
4.38,-4.117,52.7,7
27.4,-3.438,53.7,7
4.26,-4.272,66.5,7
8.09,-8.788,51.9,7
3.58,-10.071,58.7,7
4.43,-11.288,33.3,7
3.9,-6.821,74,7
2.85,-11.822,54,7
8.98,-7.24,41.7,7
9.44,-6.9,76.1,7
4.76,-7.595,48.8,7
4.07,-22.17,20.6,7
26.1,-2.693,45.1,7
4.11,-9.232,42.8,7
4.21,-8.541,29,7
6.19,-6.094,58.4,7
2.99,-5.453,43.8,7
3.09,-5.411,44.2,7
6.33,-5.792,58.2,7
2.83,-3.629,70,7
2.94,-5.667,63,7
4.95,-3.904,62.5,7
2.74,-11.64,74,7
4.48,-4.306,26.2,7
3.48,-4.262,63.9,7
2.86,-8.349,50.6,7
5.7,-12.294,52.8,7
8.77,-7.019,40.6,7
4.6,-3.369,56.6,7
7.37,-4.596,35.5,7
3.45,-9.781,49.4,7
5.75,-3.774,47.3,7
16.6,-5.216,56.1,7
2.86,-7.264,65.4,7
2.86,-2.135,42.8,7
5.52,-5.964,39.1,7
4.48,-7.766,45.4,7
4,-4.656,55.6,7
15.7,-3.636,40.1,7
6.65,-3.88,40.4,7
3.98,-4.933,53.1,7
3.04,-6.249,57.4,7
10.3,-3.934,62.3,7
2.69,-4.884,48.5,7
3.48,-7.209,10.7,7
4.22,-10.131,35.3,7
2.69,-8.847,57.6,7
7.75,-4.808,46.7,7
3.53,-6.079,69.6,7
2.86,-9.7,30,7
4.36,-13.126,45.1,7
3.21,-7.445,60.6,7
5.22,-8.52,55.4,7
4.36,-6.228,50.3,7
3.02,-15.572,31.8,7
4.1,-8.739,23.5,7
7.56,-6.076,39,7
3.37,-11.141,43.1,7
3.16,-9.342,38.9,7
20.8,-9.224,40.7,7
3.57,-6.289,41.1,7
7.19,-2.637,43.4,7
3.71,-4.801,54.6,7
3.8,-2.353,16.2,7
2.85,-10.014,52.3,7
4.36,-7.9,59.1,7
3.23,-12.225,40,7
13.3,-6.051,51.3,7
9.15,-7.47,80.4,7
3.42,-17.564,59.3,7
3.21,-11.17,40.5,7
8.49,-8.499,47.2,7
3.81,-5.033,45.3,7
8.63,-3.654,50,7
12.7,-4.075,63.3,7
3.41,-12.663,52.6,7
4.45,-6.696,63.3,7
4.09,-7.015,72.5,7
4.55,-6.199,64.9,7
9.2,-3.982,46.1,7
12,-7.486,35.8,7
7.78,-2.396,41.8,7
6.25,-5.013,35.3,7
4.46,-4.674,60.1,7
10.9,-6.48,46.9,7
3.18,-3.681,42.3,7
2.73,-6.389,60.1,7
6.17,-11.093,48.2,7
3.35,-13.18,64.5,7
5.11,-6.501,56.3,7
3.05,-5.328,28.3,7
4.48,-8.518,45,7
3.98,-5.138,43.3,7
2.91,-13.394,61.6,7
4.39,-3.238,43.4,7
5.35,-17.18,65.4,7
2.58,-8.187,65.7,7
2.74,-4.53,56,7
5.52,-5.762,45.7,7
6.22,-5.099,73.8,7
2.62,-6.679,60.5,7
4.51,-3.755,55.1,7
2.81,-6.32,46,7
6.34,-9.718,56.7,7
3.41,-3.842,26.3,7
21.2,-4.762,63.9,7
30.3,-3.622,35.9,7
4.03,-5.786,54.7,7
5.74,-7.845,49.9,7
4.46,-10.514,72.8,7
12,-4.563,52.5,7
3,-5.779,48.2,7
6.87,-6.737,73.3,7
4.52,-5.364,29.6,7
3.96,-9.616,59.6,7
4.7,-5.678,31,7
3.02,-6.557,28.2,7
3.58,-19.036,52.7,7
4.93,-15.318,64.5,7
2.92,-5.886,53.2,7
9.67,-5.495,60.1,7
10.1,-2.728,59.6,7
5.01,-5.631,50.2,7
6.7,-4.223,18.8,7
3.29,-15.806,42.4,7
4.18,-7.514,36.5,7
2.88,-6.26,65.4,7
10,-4.377,37,7
3.66,-8.193,34.9,7
3.44,-4.065,54.1,7
3.22,-5.836,45,7
3.24,-5.361,47.2,7
12.7,-5.815,16.9,7
5.61,-6.26,31.4,7
5.28,-3.357,47.2,7
3.86,-10.75,48,7
3.2,-11.312,77.2,7
3.33,-4.345,41.2,7
2.88,-9.775,59.3,7
7.8,-4.974,32,7
6.48,-6.093,56.7,7
6.78,-5.469,52.5,7
4.81,-4.003,42.3,7
3.49,-6.79,51.9,7
2.98,-5.856,54.7,7
20.8,-5.666,49.2,7
19.1,-5.841,52.2,7
7.98,-3.312,17.6,7
14.5,-5.476,40.1,7
6.42,-4.512,54.1,7
6.69,-1.323,42.9,7
3.19,-5.497,59.3,7
4.39,-6.129,51,7
6.88,-8.818,30.5,7
3.41,-6.993,46.5,7
2.95,-8.711,79.4,7
15.8,-2.74,35.7,7
4.75,-4.632,50.5,7
14.8,-4.625,62.1,7
4.02,-21.941,51.6,7
2.42,-11.253,60.2,7
4.08,-9.71,24.7,7
4.04,-8.865,84.6,7
13.2,-5.715,20.1,7
3.1,-8.277,63.4,7
2.78,-8.977,53.5,7
4.35,-12.881,86,7
21.7,-3.496,19.1,7
5.68,-4.682,36.6,7
2.85,-10.385,65.5,7
9.36,-6.372,65.8,7
10.6,-5.185,51.2,7
12.2,-4.078,39.5,7
3.85,-4.141,53.2,7
3.57,-11.065,37.7,7
3.23,-8.67,42,7
3.57,-8.09,33.2,7
5.68,-9.865,60.8,7
15.5,-11.369,74.2,7
8.28,-3.529,30.9,7
7.09,-6.533,29.5,7
5.57,-8.43,57.3,7
6.12,-13.936,95.2,7
3.21,-14.248,76.8,7
4.73,-6.915,34.9,7
7.35,-6.136,52.5,7
4.7,-14.314,31.5,7
2.77,-10.205,52.7,7
4.54,-8.478,41,7
2.48,-5.551,45,7
3.17,-9.451,45.7,7
2.88,-7.193,57.1,7
10.7,-5.327,34.1,7
8.16,-0.912,49.2,7
4.6,-7.502,60.1,7
2.88,-6.925,52.9,7
6.67,-9.518,74.3,7
2.89,-12.4,43.7,7
10.7,-4.705,38.5,7
5.21,-3.901,36.9,7
3.18,-10.33,32.4,7
14.1,-3.654,33.7,7
7.58,-5.613,38.3,7
6.15,-5.765,53.6,7
11.3,-3.891,49.2,7
4.14,-2.949,57.4,7
4.69,-10.832,22.2,7
2.51,-7.334,64.1,7
3.44,-5.99,68.7,7
9.37,-3.038,32.7,7
6.23,-4.497,30.1,7
9.36,-5.731,52.2,7
2.94,-6.099,43.4,7
3.57,-11.059,55.1,7
3.39,-6.199,46.7,7
3.83,-3.917,52.9,7
5.28,-6.77,52.4,7
6.94,-2.919,16.7,7
5.94,-3.938,47.2,7
2.52,-6.029,70.4,7
3.22,-5.857,55.3,7
5.77,-5.804,32.6,7
3.46,-5.466,70.5,7
5.74,-4.507,48.9,7
3.22,-16.001,35.5,7
12.3,-3.823,47.5,7
3.28,-9.949,65.2,7
3.28,-9.653,51.1,7
3.02,-9.73,58.7,7
4.27,-9.576,53.3,7
4.42,-6.965,62.8,7
5.3,-5.87,59.9,7
3.39,-8.28,66.1,7
2.79,-13.264,50.3,7
10.8,-3.323,49.7,7
3.99,-5.127,50.5,7
5.78,-3.616,52.6,7
5.66,-11.231,83,7
9.43,-6.76,31.8,7
2.93,-12.556,60.3,7
2.83,-9.339,61.6,7
4.3,-3.58,59.9,7
11.1,-7.808,58.6,7
4.57,-6.976,48.2,7
6.08,-9.058,46.4,7
2.94,-4.97,39.9,7
2.88,-5.051,51.5,7
6.85,-4.063,42.6,7
2.64,-10.133,61.4,7
5.11,-3.499,52.1,7
2.77,-6.991,67.1,7
4.32,-9.072,43.1,7
4.74,-5.672,69.6,7
3.16,-5.369,77,7
7.18,-5.768,72.1,7
4.91,-3.267,39.8,7
4.17,-7.474,74.2,7
3.7,-9.979,27.1,7
7.06,-4.327,12.9,7
5.96,-9.37,63.6,7
3.15,-12.61,69.9,7
8.1,-5.142,29.2,7
6.09,-4.866,38.4,7
4.5,-9.883,62.4,7
3.76,-10.505,87.5,7
6.11,-4.461,61.4,7
14,-4.481,56.6,7
2.97,-10.021,37.8,7
2.96,-6.025,42.3,7
4.05,-6.393,74.5,7
3.26,-11.83,33.2,7
10.6,-4.326,72.3,7
5.1,-15.699,49.4,7
3,-8.407,57.5,7
5.96,-3.913,50.6,7
4.65,-7.499,65.6,7
3.06,-9.796,49.7,7
3.72,-5.323,59.7,7
6.15,-6.451,51.9,7
3.77,-5.148,39.6,7
11.4,-3.516,32.8,7
4.11,-7.081,52.4,7
4.06,-7.23,38.2,7
2.86,-7.7,61.1,7
3.92,-7.15,31.8,7
13.5,-2.68,53.2,7
3.12,-10.07,75.4,7
4.61,-6.745,41.5,7
2.98,-9.647,56.7,7
13.1,-4.204,40.6,7
3.33,-13.569,44.1,7
23.4,-3.645,54.5,7
2.55,-12.145,59.6,7
3.16,-9.342,38.9,7
2.58,-7.874,38.5,7
2.82,-12.633,53.3,7
6.16,-4.293,45.2,7
3.76,-5.924,60.1,7
3.88,-7.263,44.8,7
2.58,-6.509,57.3,7
2.86,-13.553,57.5,7
7.88,-7.972,26.6,7
14,-4.481,56.6,7
17.3,-4.774,44.6,7
4.44,-3.544,32.4,7
2.8,-6.333,50.5,7
2.51,-8.366,63,7
3.02,-11.35,39.1,7
10.9,-7.099,47.5,7
4.97,-14.148,56.7,7
7.75,-9.293,67.2,7
7.54,-3.348,48.2,7
3.13,-6.08,42,7
3.21,-7.575,52.5,7
14.6,-4.33,28.9,7
6.52,-3.635,58.4,7
22.2,-2.694,49.4,7
5.93,-4.671,57.8,7
5.89,-5.081,48.9,7
3.4,-7.068,39.8,7
3.93,-6.944,57.7,7
18.8,-7.135,51.1,7
6.12,-5.024,45.9,7
3.03,-5.857,48.7,7
3.51,-9.743,49.4,7
2.92,-10.044,56.5,7
4.71,-11.267,58.5,7
5.58,-9.583,82.6,7
6.91,-6.728,54.6,7
3.27,-5.651,54,7
3.79,-4.09,41,7
5.9,-5.553,51.1,7
6.76,-6.903,67.4,7
11.9,-6.104,44.4,7
5.82,-9.898,58,7
6.61,-3.91,58.7,7
6.7,-11.922,69.6,7
5.84,-4.877,28.3,7
3.16,-4.919,29.2,7
12,-5.633,27.7,7
3.62,-5.749,51.1,7
13.5,-6.362,50,7
3.5,-6.518,46.1,7
15.1,-4.83,43.8,7
3.06,-11.44,35.3,7
3.08,-9.11,31.6,7
3.83,-6.901,53.2,7
13.4,-2.879,63,7
35.1,-14.064,72.1,7
3.24,-5.787,41.3,7
4.14,-3.572,35.8,7
4.36,-5.853,29,7
11.2,-12.769,56.1,7
6.55,-6.237,41,7
5.52,-10.283,25.6,7
3.66,-5.754,56,7
5.89,-6.492,53.6,7
3.49,-6.811,85.4,7
3.23,-10.535,33.7,7
5.93,-4.671,57.8,7
6.58,-6.268,38.1,7
3.4,-9.382,70.9,7
5.32,-3.386,55.7,7
4.57,-6.692,32.3,7
3.17,-6.986,59.1,7
6.32,-13.289,33.8,7
3.4,-4.236,53.1,7
2.88,-2.985,44.2,7
4.2,-2.959,49.7,7
3.02,-8.903,82.6,7
5.83,-2.522,41.1,7
2.79,-8.676,43.3,7
2.95,-4.803,59.5,7
4.44,-10.669,85.7,7
2.55,-12.145,59.6,7
6.9,-7.246,66.7,7
4.05,-6.949,48.7,7
3.33,-8.834,58.6,7
11.1,-3.806,45.8,7
14.7,-3.09,44.1,7
6.13,-5.773,69.4,7
5.19,-4.763,52.7,7
4.41,-5.368,45.4,7
6.19,-3.644,54.4,7
4.39,-7.977,72.2,7
2.41,-7.813,48.9,7
9.46,-6.855,18,7
5.5,-5.482,41.7,7
3.62,-4.756,45.7,7
9.49,-3.16,65.4,7
3.29,-3.002,38.8,7
4,-10.615,65,7
6.1,-6.399,66.9,7
3.46,-5.648,64.6,7
6.41,-5.133,59.9,7
4.43,-6.097,50.3,7
3.08,-7.79,23.7,7
3.05,-14.884,47.6,7
3.59,-6.081,59.8,7
3.55,-3.905,52.8,7
3.58,-19.036,52.7,7
3.6,-10.256,51.9,7
2.65,-4.193,66,7
3.78,-3.439,54.5,7
3.96,-9.616,59.6,7
3.28,-8.155,56.7,7
2.57,-5.937,61,7
5.41,-7.078,62.1,7
2.67,-7.315,38.2,7
5.09,-2.785,39.2,7
3.1,-5.582,61.9,7
3.16,-5.242,58.8,7
22.4,-9.937,54.5,7
3.61,-5.559,59,7
9.04,-7.842,43.7,7
5.65,-6.606,47.9,7
13.3,-2.855,15,7
37.7,-5.622,26.1,7
9.88,-3.932,33.4,7
3.41,-3.426,55.5,7
2.62,-4.708,51.5,7
23.1,-3.665,48.1,7
16.1,-4.657,33.2,7
4.97,-10.47,49.9,7
5.41,-8.868,43.6,7
5.27,-3.612,46.7,7
3.38,-4.054,50.9,7
17,-4.881,66.8,7
4.55,-6.353,43.6,7
2.39,-9.044,58.3,7
3.39,-12.049,33.8,7
4,-4.073,67.4,7
5.54,-4.157,34.4,7
2.5,-9.165,52.9,7
5.91,-12.019,46.4,7
3.46,-6.667,46.2,7
3.18,-8.15,56.8,7
3.14,-8.981,54.8,7
4.08,-4.897,60.2,7
2.54,-9.579,54,7
11.2,-5.694,57,7
5.96,-11.925,32.9,7
11.6,-2.368,39.3,7
7.01,-5.387,40.4,7
3.08,-10.513,37.5,7
3.1,-5.445,39.2,7
4.32,-8.773,63,7
2.55,-6.517,43.2,7
4.65,-14.35,62.6,7
3.47,-3.159,55.4,7
2.55,-7.476,64.7,7
4.63,-5.742,65.6,7
6.92,-5.707,29.3,7
10.6,-5.128,42.1,7
6.37,-2.757,49.4,7
4.01,-5.297,56.1,7
3.39,-8.957,30.7,7
3.51,-7.053,45.6,7
3.17,-4.631,50.1,7
3.18,-22.32,41.4,7
5.24,-5.993,74.7,7
8.66,-4.823,32,7
12.3,-3.57,38.8,7
11.9,-3.908,41.7,7
4.07,-3.92,37.5,7
5.26,-5.428,64.3,7
4.64,-12.065,70.5,7
3.16,-9.538,58.9,7
4.26,-5.52,46,7
22.1,-4.011,62,7
7.31,-5.002,36.8,7
2.59,-6.727,57.5,7
4.07,-5.847,52.9,7
21.1,-3.175,46.2,7
5.78,-13.88,37.4,7
4.28,-8.712,76.2,7
5.66,-5.386,48.4,7
8.46,-2.283,37,7
4.54,-7.299,59.1,7
8.67,-7.016,25.7,7
4.38,-6.389,42.2,7
4.9,-4.609,39.2,7
3.5,-13.638,43.7,7
2.98,-6.835,36.8,7
4.22,-6.069,28.4,7
6.12,-5.121,47.2,7
2.49,-16.098,52.5,7
5.39,-2.432,34.9,7
5.64,-4.469,35.1,7
8.96,-10.845,33.6,7
6.14,-4.561,56.5,7
5.28,-7.261,59,7
6.14,-4.254,53.6,7
8.16,-8.92,62.5,7
3.66,-6.026,62.3,7
6.8,-7.837,35.6,7
3.61,-6.686,52.9,7
3.99,-2.189,54.5,7
2.88,-11.473,45.5,7
3.37,-4.936,47,7
2.82,-16.683,50,7
4.49,-6.023,50.7,7
8.31,-9.221,39.5,7
3.21,-8.586,72.3,7
4.62,-2.567,54.3,7
6.09,-4.284,23.5,7
29,-3.587,78.2,7
6.4,-4.537,50.8,7
2.8,-7.053,38.9,7
10.7,-4.621,52.8,7
4.06,-4.581,34.1,7
4.36,-5.151,80.4,7
2.53,-9.991,62.1,7
7.14,-4.162,64.7,7
8.84,-4.874,42.2,7
3.93,-7.886,49.4,7
14.6,-4.281,36.4,7
3.21,-8.941,20.9,7
3.73,-2.749,54.3,7
5.8,-8.965,82.2,7
19.3,-6.419,45.7,7
3.39,-6.743,50.6,7
10.2,-3.866,47.8,7
3.08,-11.494,23.9,7
3.16,-7.787,34.5,7
48.9,-3.837,52,7
3.19,-9.097,58.2,7
4.01,-6.663,45.7,7
5.23,-5.058,46.5,7
3.67,-5.541,41.3,7
3.03,-10.991,73,7
4.56,-6.913,58.6,7
6.21,-8.197,35.7,7
3.18,-8.985,67,7
3.1,-8.497,19.5,7
2.79,-5.44,51.1,7
3.92,-9.818,44.2,7
2.84,-6.134,42.5,7
3.54,-8.133,42.5,7
3.31,-9.968,60,7
3.17,-7.258,36.7,7
9.45,-2.191,23.5,7
3.23,-7.596,54.8,7
26.2,-3.484,53.9,7
2.68,-11.206,51.4,7
3.2,-6.454,47.6,7
11.3,-9.442,59.3,7
3.09,-8.132,50,7
4.11,-6.324,35.7,7
3.92,-6.8,40.6,7
3.56,-4.19,53.5,7
5.19,-3.433,40.2,7
2.96,-4.46,56.2,7
2.92,-4.976,63.8,7
4.61,-5.814,47.2,7
5.68,-6.265,48.4,7
2.63,-7.654,79.6,7
4.88,-6.192,29.2,7
4.04,-9.693,54.5,7
6.41,-3.287,50.4,7
8.16,-9.793,29.8,7
5.65,-4.326,54.5,7
8.87,-11.78,41.2,7
6.4,-13.341,83.7,7
2.76,-6.97,62.2,7
2.7,-2.788,59.2,7
4.06,-8.068,33.5,7
4.28,-3.124,41.5,7
3.81,-3.332,77,7
2.84,-9.272,56.1,7
8.27,-8.09,59.2,7
3.5,-9.051,22,7
2.92,-4.976,63.8,7
3.62,-6.854,63.6,7
12,-5.683,25.9,7
2.78,-12.526,69.9,7
5.33,-7.575,60.2,7
23.4,-3.645,54.5,7
2.99,-8.039,37.7,7
4.32,-4.049,45.5,7
3.63,-9.558,58.6,7
8.06,-3.521,51.5,7
7.84,-5.533,37.1,7
3.1,-6.423,52.2,7
5.5,-9.483,48.5,7
3.52,-12.608,32.1,7
2.65,-13.89,56.2,7
5.08,-4.425,59.3,7
2.38,-5.975,50.8,7
6.57,-6.683,37.4,7
2.87,-6.858,63.4,7
3.19,-5.457,50.5,7
8.55,-3.435,61.3,7
2.92,-10.044,56.5,7
5.09,-2.785,39.2,7
4.37,-8.575,35.6,7
7.25,-6.995,40,7
9.95,-6.984,12,7
4.4,-5.189,34.3,7
2.86,-5.314,55.6,7
3.47,-9.541,57.8,7
5.66,-7.372,49.1,7
6.37,-2.757,49.4,7
3.97,-4.602,48,7
7.34,-6.506,47.4,7
3.85,-14.377,33.9,7
5.74,-5.509,53.2,7
4.81,-5.523,52.9,7
3.36,-5.11,48.9,7
2.47,-5.652,53,7
3.4,-7.809,52.4,7
5.3,-14.761,34.7,7
3.42,-2.695,44.8,7
6.66,-6.82,61.3,7
5.53,-10.146,69.5,7
13.1,-16.309,56,7
3.82,-6.495,63.3,7
3.2,-10.82,27.5,7
4.4,-7.435,44.5,7
7.4,-6.104,29.3,7
8.8,-7.086,29.5,7
6.94,-9.2,52.4,7
8.69,-4.563,41,7
6.52,-5.493,56,7
2.39,-6.329,64.1,7
4.11,-7.759,41.9,7
3.34,-5.076,45.8,7
2.77,-9.677,70.2,7
6.5,-3.061,51.5,7
3.81,-20.006,50.8,7
2.66,-9.441,65.4,7
5.04,-5.914,67.1,7
2.83,-5.833,58.4,7
44.6,1.355,50,7
5.03,-5.878,55.7,7
23,-4.175,21.9,7
4.81,-4.199,41.7,7
3.38,-9.529,58,7
15,-4.671,55.2,7
4.05,-6.949,48.7,7
7.51,-3.798,33.4,7
9.04,-4.099,58.3,7
3.16,-8.48,46.4,7
3.7,-4.739,54.5,7
6.52,-4.997,53.2,7
10.8,-4.927,66.3,7
5.13,-7.268,64.4,7
3.04,-5.486,46,7
4.67,-10.286,55,7
14.9,-15.366,79.2,7
3.75,-7.292,31.7,7
4.39,-3.886,67.9,7
3.17,-6,45.5,7
3.77,-4.582,47.8,7
17.6,-4.421,58.3,7
3.29,-13.908,41.1,7
2.83,-9.042,31.1,7
3.13,-7.952,31.2,7
5.14,-3.47,59.4,7
3.01,-9.27,50.4,7
4.44,-3.175,61.4,7
3.43,-4.781,54.9,7
3.8,-4.405,75.8,7
6.12,-3.68,64.2,7
6.23,-5.363,41,7
10.8,-3.578,58.7,7
5.39,-2.626,51.3,7
4.6,-10.965,62.5,7
4.24,-5.627,68.4,7
2.73,-10.071,40.3,7
4.85,-7.76,29.8,7
2.88,-6.423,59.4,7
6.07,-3.475,48.9,7
3.59,-6.081,59.8,7
3.39,-4.538,40.9,7
2.38,-9.312,57.1,7
2.9,-7.489,39.4,7
5.21,-5.269,47.9,7
2.69,-6.8,50.7,7
3.03,-6.292,70.7,7
2.87,-7.139,64.4,7
2.84,-12.226,44.8,7
2.73,-4.973,46.5,7
3.88,-14.034,52.3,7
6.23,-4.107,71.4,7
5.58,-9.583,82.6,7
5.28,-6.171,73.6,7
4.18,-4.906,65.4,7
3.84,-14.317,51,7
5.37,-7.464,66.6,7
3.2,-8.411,20,7
8.61,-5.362,45.2,7
5.59,-4.807,60.2,7
3.39,-14.201,57.2,7
7.3,-5.312,55.3,7
5,-6.489,51.4,7
3.6,-7.34,64.5,7
5.23,-4.366,58.2,7
6.1,-8.137,58,7
3.15,-20.084,35.6,7
7.32,-4.801,42.5,7
5.5,-4.31,54.1,7
4.59,-7.227,83.5,7
6.1,-5.313,30.4,7
3.76,-5.686,64.3,7
7.55,-4.474,58.2,7
2.43,-7.224,55.7,7
3.1,-8.691,59.2,7
5.88,-10.493,81.4,7
7.97,-17.789,70.3,7
7.14,-5.516,44.1,7
14.4,-6.501,32.5,7
2.74,-5.659,46.2,7
21.4,-9.237,70.2,7
25.9,-6.972,79.7,7
5.14,-7.34,65.1,7
2.5,-13.626,42,7
4.78,-3.17,45.2,7
3.15,-8.467,47.6,7
4.9,-2.506,58.7,7
9.26,-9.267,46.4,7
2.95,-8.603,43.4,7
11.9,-6.104,44.4,7
6.93,-5.551,57.7,7
4.08,-9.144,82,7
3.62,-7.716,57.6,7
2.69,-8.471,64,7
6.53,-7.989,60.5,7
3.04,-10.521,53.8,7
4.51,-4.305,53.4,7
11.5,-5.82,57.8,7
14,-4.481,56.6,7
2.87,-3.521,51.7,7
15,-5.464,58.9,7
4.07,-5.959,55.6,7
5.33,-4.138,45.7,7
3.49,-4.942,52.1,7
3.86,-8.79,73.9,7
3.75,-6.761,38.1,7
2.98,-7.364,67.2,7
2.78,-4.928,61.5,7
4.72,-7.972,39.8,7
2.99,-11.525,67.8,7
6.12,-13.936,95.2,7
4.19,-7.434,44.4,7
3.93,-5.059,46.7,7
5.69,-4.911,52.1,7
13.3,-6.051,51.3,7
6.68,-4.538,40.2,7
2.81,-6.668,56.9,7
4.1,-8.271,62.4,7
5.61,-4.797,47.3,7
3.1,-9.842,57.4,7
3.11,-11.113,28.6,7
4.74,-6.121,42.6,7
2.77,-10.205,52.7,7
8.58,-5.845,54.7,7
3.2,-5.735,48.2,7
8.95,-8.658,44.8,7
5.14,-14.697,35.6,7
3.82,-9.178,35.4,7
4.43,-5.294,57.9,7
5.47,-8.221,34.5,7
10.5,-3.341,51,7
4.59,-13.496,55.9,7
9.54,-4.365,42.2,7
3.16,-9.342,38.9,7
4.39,-3.727,66.8,7
10.7,-4.008,45.4,7
6.76,-4.644,51.3,7
3.71,-8.409,45,7
7.91,-3.881,17.9,7
5.52,-10.283,25.6,7
12.1,-3.893,49.6,7
4.81,-5.525,69.8,7
8.17,-16.386,53.7,7
5.37,-2.427,26.4,7
6.29,-4.402,45.7,7
2.68,-7.899,58.1,7
5.03,-13.418,26.3,7
6.72,-5.008,46.3,7
15.6,-4.089,40.2,7
3.89,-6.66,60.8,7
5.09,-7.201,17.8,7
2.74,-5.199,64.9,7
3.02,-4.722,66,7
15.6,-4.089,40.2,7
6.19,-7.552,50.8,7
3.76,-4.64,30.6,7
5.1,-4.905,57.3,7
6.71,-4.527,56.9,7
2.95,-7.179,53.2,7
4.4,-9.344,60.6,7
23.8,-5.918,60,7
6.63,-8.521,33.4,7
5.13,-3.895,56.2,7
3.38,-4.777,46.4,7
3.8,-4.405,75.8,7
4.11,-8.218,37.2,7
4.55,-8,62.6,7
3.12,-6.037,52.2,7
12.6,-4.054,23.8,7
6.66,-4.62,58.8,7
17.7,-5.135,35.2,7
2.55,-6.517,43.2,7
17.1,-3.621,41.3,7
3.88,-11.04,58.2,7
3.63,-10.027,51.6,7
3.17,-6.219,57.2,7
7.96,-7.839,55.1,7
13.3,-3.729,40.8,7
3.53,-9.7,45.9,7
3.82,-4.481,52.9,7
7.36,-4.066,50,7
3.65,-5.75,40.5,7
5.27,-3.843,37.5,7
