3.3,-11.476,24,5
20.7,-2.563,44.5,5
37.6,-3.66,51,5
4.05,-8.872,49.8,5
5.98,-4.633,47.1,5
7.12,-5.697,46.3,5
3.4,-4.318,55.7,5
7.16,-7.322,24.7,5
7.51,-8.069,44.7,5
5.39,-4.111,44.6,5
6.52,-4.85,46.8,5
6.8,-5.223,41.9,5
7.56,-4.373,46.3,5
8.75,-4.13,30.8,5
3.07,-6.839,31.2,5
8.86,-5.878,26.1,5
8.15,-8.241,49.4,5
12.9,-5.941,11.1,5
5.2,-6.132,49.4,5
7.46,-5.248,55.2,5
6.63,-2.908,19.7,5
13.7,-4.646,31.2,5
7.73,-4.597,19.5,5
4.26,-9.748,37.6,5
3.14,-7.635,50.1,5
7.12,-4.683,55.8,5
6.52,-7.056,43.9,5
4.34,-6.842,58.8,5
7.39,-4.215,41.4,5
3.37,-6.347,63.3,5
10.2,-1.382,32.6,5
4.16,-5.915,21.1,5
9.15,-5.772,19.9,5
10.6,-3.604,41.9,5
13.5,-8.77,32.9,5
9.93,-3.141,47.5,5
4.77,-7.2,31.4,5
6.52,-12.697,17,5
5.05,-6.632,53.3,5
4.98,-4.196,55.7,5
10.5,-10.08,27.8,5
7.58,-5.613,38.3,5
8.4,-7.687,32.9,5
6.16,-4.702,53.6,5
7.11,-5.032,48.9,5
6.13,-5.773,69.4,5
6.76,-4.028,48.4,5
11.6,-3.695,52.3,5
5.53,-4.262,69.5,5
5.91,-7.58,40.1,5
9.73,-10.327,60.7,5
6.11,-7.856,30.6,5
12.8,-6.044,33.6,5
3.37,-5.087,61.4,5
4.28,-4.336,46.2,5
27.4,-3.991,28.2,5
3.64,-6.898,37.5,5
10.1,-5.92,17.1,5
12.4,-2.514,26.1,5
4.69,-4.802,21.7,5
17.7,-5.135,35.2,5
6.17,-6.334,47,5
13.3,-4.793,57.4,5
23.4,-4.136,33.7,5
13.3,-3.183,43.3,5
8.43,-3.148,49.3,5
4.48,-4.635,29.4,5
3.6,-24.661,41.7,5
3.75,-8.034,48.9,5
5.46,-5.65,42.4,5
17.7,-5.135,35.2,5
9.4,-2.722,31.5,5
8.72,-3.562,39.3,5
3.16,-12.288,48,5
11.5,-4.931,37.5,5
3.72,-11.541,55.5,5
12.2,-5.676,35,5
5.37,-3.605,44.6,5
5.17,-6.651,53.9,5
20.5,-4.451,19.3,5
8.31,-3.982,59,5
15.1,-2.756,47.2,5
8.96,-4.297,47.9,5
2.88,-7.611,44.1,5
4.02,-5.954,48.5,5
13.4,-4.175,25.9,5
9.8,-7.289,20.2,5
5.3,-5.87,59.9,5
11.3,-7.105,34.1,5
47.3,-2.318,25.2,5
6.76,-4.822,41.9,5
18,-4.055,25.6,5
2.85,-6.831,50.3,5
9.62,-4.795,52.3,5
8.97,-4.66,41.4,5
4.02,-4.1,51.6,5
4.6,-6.215,40.2,5
5.25,-7.691,47.2,5
15.6,-6.501,21.3,5
9.93,-1.626,44.9,5
13.5,-3.754,43.8,5
5.09,-5.003,39.3,5
3.33,-8.601,31.4,5
5.79,-7.815,56.2,5
9.12,-9.336,53.6,5
4.86,-4.153,52.7,5
6.65,-5.58,52.6,5
12,-4.244,57.6,5
13.6,-3.899,49.6,5
11.5,-3.434,47.4,5
6.68,-11.022,56.4,5
3.77,-5.772,52.7,5
7.94,-4.835,48.3,5
5.27,-6.652,25.4,5
5.44,-6.97,28.3,5
12.6,-4.88,42.9,5
12,-5.439,40.9,5
9.64,-3.973,24.7,5
6.02,-4.793,49.8,5
7.98,-7.925,37.3,5
11.3,-3.397,31.1,5
4.89,-6.23,22.8,5
13.1,-4.322,39.6,5
5.42,-6.25,62.4,5
3.47,-16.497,46.6,5
20.5,-2.521,45.4,5
20.5,-4.986,47.5,5
21.6,-2.851,41.2,5
6.89,-3.892,47.7,5
3.11,-7.293,44.8,5
27.8,-5.218,20.1,5
15.3,-3.689,30.1,5
6.78,-3.407,29.5,5
10.4,-5.078,36.7,5
4.53,-6.146,51.5,5
8.14,-3.092,47.1,5
8.08,-8.804,23.2,5
10.8,-3.725,36.6,5
6.14,-7.185,35.6,5
2.79,-9.211,59.8,5
11.3,-3.169,47.4,5
5.7,-2.665,50.3,5
16.3,-4.182,26.3,5
6.2,-5.657,45,5
12.3,-0.645,28.7,5
11.5,-3.684,47.6,5
6.87,-4.697,58.7,5
9.32,-4.38,31.2,5
3.14,-13.259,65.1,5
5.65,-4.941,43.3,5
10.2,-4.09,53.2,5
8.1,-5.142,29.2,5
4.49,-4.824,41.8,5
6.45,-6.238,36.5,5
17.3,-4.361,22.7,5
5.01,-3.686,22,5
8.57,-3.865,51.4,5
3.98,-5.657,33.5,5
15,-4.294,45.8,5
3.09,-4.69,51.3,5
4.6,-7.07,51.2,5
4.25,-7.9,45.4,5
4.51,-6.113,53.2,5
20.8,-4.366,45.6,5
13,-4.291,44.6,5
3.42,-11.147,55,5
7.65,-6.301,34.9,5
5.56,-3.404,18.2,5
14.8,-4.669,54.1,5
16.1,-4.79,48.7,5
4.09,-5.441,53.5,5
4.73,-11.751,48.9,5
25,-2.583,20,5
9.5,-6.129,19.7,5
13.5,-2.68,53.2,5
4.24,-7.247,49,5
20.4,-3.38,35.3,5
4.87,-3.072,60.7,5
11,-4.016,48.6,5
5.34,-6.046,61,5
5.29,-5.114,54.1,5
35.5,-4.125,42.9,5
4.46,-7.763,56.8,5
16.8,-3.026,35.4,5
6.16,-4.293,45.2,5
5.06,-13.927,56.9,5
5.14,-5.796,50.4,5
12.6,-4.387,53,5
9.05,-5.364,41,5
7.99,-5.229,22,5
3.83,-9.275,44.7,5
5.29,-5.114,54.1,5
7.88,-7.92,14.8,5
13.5,-4.92,26.7,5
13.1,-6.029,23,5
4.13,-5.843,49.5,5
5.27,-7.427,50.3,5
3.48,-9.259,43.7,5
3.62,-5.575,15.3,5
2.98,-11.956,38.7,5
4.23,-8.593,51.5,5
9.45,-6.546,13.3,5
5.64,-5.542,58.2,5
12.1,-4.369,53.6,5
5.09,-4.65,44.4,5
5.81,-5.933,59.7,5
13.7,-4.978,42.5,5
3.6,-6.436,33.4,5
7.62,-3.045,41.5,5
4.3,-7.754,48.7,5
4.6,-11.183,50.9,5
3.11,-17.36,41,5
6.56,-9.303,18.9,5
11,-9.003,25.5,5
12.1,-3.912,22,5
3.53,-5.92,58.8,5
9.04,-10.661,32.9,5
12.5,-3.433,53,5
5.75,-7.443,46.5,5
5.18,-4.871,41.4,5
5,-6.135,52.1,5
9.92,-4.845,46.4,5
5.65,-5.959,22.8,5
6.07,-5.201,52.4,5
5.4,-5.997,34.4,5
6.47,-6.028,66.6,5
8.63,-4.586,51,5
31.9,-4.832,39.2,5
4.71,-9.168,48.7,5
10.1,-3.68,25.1,5
17.5,-3.967,34.3,5
3.79,-4.09,41,5
7.69,-11.514,42.9,5
7.23,-6.693,44.2,5
7.78,-5.189,51.7,5
10.8,-3.323,49.7,5
4.58,-6.446,35.6,5
2.93,-4.13,58.4,5
5.01,-9.38,40.9,5
3.09,-8.368,47.3,5
7.31,-7.819,11.5,5
3.47,-5.544,39.2,5
16.7,-2.898,41.7,5
8.38,-5.708,14.6,5
14.3,-7.07,6.46,5
5.74,-7.08,30.7,5
