3.17,-9.451,45.7,4
41.5,-19.453,62.6,4
5.28,-5.798,56.8,4
3.41,-10.785,31.7,4
2.69,-5.256,57.6,4
4.12,-6.179,53.1,4
3.92,-8.954,63.9,4
5,-4.937,74.7,4
3.91,-6.477,81.6,4
3.99,-6.862,57.1,4
4.79,-2.023,52.5,4
6.06,-5.985,21,4
16.4,-7.924,69.2,4
3.32,-11.319,62.4,4
2.91,-6.253,52.5,4
15.3,-4.532,79.8,4
6,-6.648,35.4,4
4.56,-7.194,60.6,4
3.49,-12.461,49.7,4
3.63,-7.395,61.7,4
2.98,-3.875,45.6,4
4.47,-9.921,75.2,4
4.53,-7.263,66.5,4
8.33,-5.854,45.6,4
4.46,-7.998,34,4
7.72,-4.353,45.6,4
3.88,-13.564,45.9,4
2.88,-5.625,55.8,4
4.67,-16.775,5.99,4
21.8,-6.463,54.2,4
3.43,-8.158,44.4,4
2.77,-8.9,59.5,4
3.73,-9.147,71.8,4
9.46,-6.855,18,4
2.98,-9.447,74,4
4.55,-8.736,9.36,4
7.04,-7.497,72,4
44.3,-10.833,93.7,4
5.14,-7.34,65.1,4
3.46,-2.94,48.3,4
3.88,-13.72,36.3,4
32.7,-5.461,64.9,4
4.75,-4.632,50.5,4
3.3,-7.064,49.4,4
10.3,-7.574,37.3,4
3.76,-5.786,56.8,4
15.8,-13.456,78.8,4
37.9,-6.869,67.1,4
2.7,-4.749,60.2,4
3.46,-5.494,43.5,4
26.2,-6.401,70.2,4
5.65,-9.63,8.76,4
14.7,-3.09,44.1,4
6.12,-5.024,45.9,4
4.26,-6.485,76.4,4
6.17,-4.404,34.2,4
3.1,-9.126,45.8,4
3.59,-9.487,37.5,4
6.02,-8.14,64,4
4.08,-3.807,49.6,4
3.52,-6.173,66.2,4
3.31,-8.157,60.9,4
3.2,-5.177,45.7,4
4.52,-9.799,60,4
4.45,-5.338,69.6,4
2.59,-6.706,60.4,4
7.34,-3.771,63,4
4.08,-5.83,73.1,4
3.88,-8.309,68.4,4
14.4,-9.149,69.7,4
41.9,-5.061,59.7,4
5.41,-6.079,51.7,4
35.2,-9.574,70.9,4
3.84,-6.415,60.7,4
3.39,-6.199,46.7,4
5.8,-7.344,79.2,4
2.91,-11.036,50.9,4
10.9,-6.043,80.7,4
2.56,-11.782,41.9,4
3.99,-10.073,81.8,4
23.1,-8.62,70.1,4
4.92,-8.199,39.8,4
8.98,-7.24,41.7,4
6.94,-2.919,16.7,4
19.5,-8.404,47.1,4
5.13,-8.192,77.2,4
4.07,-2.406,54.6,4
5.94,-3.938,47.2,4
2.7,-8.744,61.4,4
4.71,-11.342,74.9,4
3.9,-5.64,72.5,4
6.51,-6.147,46.9,4
2.84,-11.561,48,4
4.38,-10.792,55.7,4
4.57,-5.802,75,4
2.92,-11.58,49.4,4
4.75,-9.387,67.8,4
4.88,-9.991,67.1,4
4.5,-7.898,41.6,4
6.52,-4.732,49.9,4
22.8,-3.369,60.3,4
4.65,-4.573,30,4
8.69,-5.186,63,4
3.81,-6.023,56.2,4
3.58,-6.379,34,4
4.24,-13.739,31.4,4
3.68,-9.118,81.5,4
4.13,-7.057,51.1,4
9.6,-6.75,73.6,4
3.32,-9.063,50.9,4
4.95,-5.628,74.4,4
6.22,-17.151,22.5,4
3.03,-5.135,63.4,4
6.04,-6.02,57.8,4
3.06,-17.747,39.6,4
4.67,-25.04,14.2,4
6.27,-13.212,26.9,4
3.25,-12.437,52.3,4
3.02,-14.52,37.4,4
4.17,-10.528,70.9,4
21.5,-8.517,74.7,4
11.9,-10.256,78.8,4
4.73,-6.387,75.9,4
4.15,-4.57,47.2,4
3.65,-8.935,48.8,4
3.75,-2.809,60.9,4
15.7,-3.382,40.6,4
3.23,-7.479,58.4,4
6.91,-34.825,30.6,4
3.37,-4.767,62.5,4
5.61,-9.361,53.3,4
4.53,-12.088,68.9,4
3.35,-7.525,75.6,4
4.71,-8.871,45.5,4
4.85,-3.866,44.4,4
3.51,-9.68,59.6,4
6.72,-6.345,22.4,4
3.92,-8.954,63.9,4
5.43,-2.578,57.3,4
37.8,-6.509,44.7,4
12.2,-10.109,46.4,4
4.6,-13.283,71.6,4
3.54,-7.136,63.5,4
3.97,-9.711,57.2,4
3.32,-10.509,57.5,4
7.77,-3.752,25.2,4
8.23,-10.323,60.5,4
4.57,-7.963,55.3,4
4.87,-7.47,62.8,4
2.81,-6.977,54.3,4
3.27,-10.977,38.3,4
3.72,-10.491,60.9,4
3.46,-6.667,46.2,4
2.98,-7.472,44,4
4.16,-6.382,46.2,4
4.23,-9.172,44.7,4
17.7,-7.571,81.9,4
4.01,-8.414,67.4,4
10,-4.007,42.2,4
3.33,-8.656,56.7,4
3.15,-6.568,74.2,4
3.62,-7.113,37.5,4
4.32,-9.072,43.1,4
3.35,-9.591,30.9,4
9.73,-11.706,84.5,4
3.67,-7.058,71,4
3.53,-7.525,52.8,4
10.3,-6.804,57.4,4
22.6,-4.772,56.8,4
2.99,-9.064,43.1,4
3.84,-9.185,43.5,4
6.54,-11.948,34.5,4
13.2,-7.626,76.5,4
4.22,-8.02,29.1,4
3.86,-13.905,40.9,4
13.3,-9.66,63.3,4
3.36,-5.11,48.9,4
5.57,-4.988,56,4
6.02,-6.504,80.9,4
4.31,-11.053,73.1,4
37.9,-8.022,59.4,4
3.11,-4.551,59.5,4
3.32,-7.442,49.7,4
6.06,-10.796,69.4,4
7.06,-4.327,12.9,4
5.44,-8.483,33.6,4
4.63,-2.766,57.4,4
4.61,-13.786,29.3,4
3.88,-11.453,76,4
4,-11.265,83.3,4
3.1,-12.442,58.9,4
3.63,-3.578,53.7,4
15.9,-5.407,51.3,4
3.41,-6.781,48.9,4
2.85,-9.739,59.1,4
3.07,-6.866,57.8,4
4.5,-9.412,54,4
9.21,-5.962,70.5,4
3.91,-8.435,60.6,4
2.71,-7.428,64,4
3.28,-11.179,30.8,4
5.22,-4.609,32.4,4
5.96,-3.913,50.6,4
13.4,-6.071,88.8,4
6.5,-4.817,35.4,4
4.38,-6.135,60.4,4
2.65,-9.364,52.3,4
27,-11.078,82.6,4
6.39,-9.665,47.5,4
5.22,-17.154,40.3,4
11.8,-7.048,63.1,4
4.86,-5.647,73.9,4
4.79,-6.006,35.6,4
2.78,-9.068,56.6,4
2.34,-6.251,67.5,4
3.32,-7.442,49.7,4
3.11,-13.669,63.6,4
18.5,-5.046,66.3,4
3.94,-8.717,47.7,4
3.39,-6.044,54.7,4
4.25,-19.37,32.8,4
4.65,-3.857,49.6,4
3.36,-12.984,67.2,4
3.89,-4.619,56.1,4
3.1,-7.399,47.8,4
15.9,-5.407,51.3,4
26.6,-10.715,60.2,4
2.98,-9.647,56.7,4
3.18,-3.272,71.2,4
4.43,-17.754,31.3,4
3.33,-13.569,44.1,4
4.03,-10.011,76.6,4
3.74,-9.67,28.6,4
2.87,-8.684,55,4
8.79,-5.14,27.5,4
4.66,-5.016,61.3,4
3.27,-11.673,67.3,4
30.1,-9.466,76.5,4
5.73,-8.81,78.8,4
4.45,-12.985,79.8,4
4.02,-2.553,54.2,4
4.27,-5.009,77.4,4
4.28,-6.255,23.2,4
6.71,-13.35,36.1,4
5.28,-2.945,35.9,4
38.7,-4.824,68.3,4
5.33,-4.88,40.8,4
3.69,-4.788,87.3,4
3.03,-7.066,56.8,4
8.18,-5.666,86.1,4
3.96,-8.97,54.5,4
3.84,-6.361,44.4,4
3.59,-20.693,16.3,4
6.06,-16.927,51.9,4
5.67,-9.387,48.8,4
3.82,-9.1,62.7,4
3.19,-11.551,39.4,4
6.14,-9.219,68.7,4
27,-7.182,68.8,4
3.43,-10.196,47,4
24.3,-6.211,35.6,4
3.53,-8.015,66.7,4
2.82,-5.635,74.7,4
3.8,-16.526,36.5,4
12.8,-3.646,61.6,4
24.5,-14.664,83.2,4
4.65,-7.759,55.3,4
3.6,-8.475,73.2,4
6.78,-9.31,68.8,4
2.9,-5.798,27.5,4
2.99,-9.064,43.1,4
3.02,-6.231,44.3,4
3.08,-6.308,58.4,4
16,-3.625,33.3,4
4.94,-15.561,68.3,4
6.86,-3.348,52.1,4
7.56,-4.864,81.8,4
8.6,-12.9,74.7,4
5.3,-8.919,55.7,4
4.96,-7.824,82.3,4
3.63,-5.247,62.3,4
4.17,-7.612,53.6,4
8,-8.515,80.2,4
2.91,-5.679,20,4
21.9,-3.929,54.1,4
6.15,-10.859,64.3,4
2.93,-4.534,48.2,4
11.2,-5.521,54.3,4
7.34,-9.016,61.9,4
5.74,-6.16,70.7,4
3.5,-10.282,32.8,4
24.7,-10.056,87.5,4
3.05,-6.644,71.3,4
3.43,-4.363,46.9,4
3.32,-6.301,71.3,4
2.66,-9.083,59,4
2.64,-6.203,56.9,4
6.1,-4.881,16.7,4
3.83,-6.326,48.4,4
12.5,-5.97,28.9,4
2.4,-7.943,57.7,4
5.17,-7.149,54.8,4
3.15,-5.888,35.1,4
2.85,-8.002,70.1,4
4.29,-6.89,54.2,4
3.56,-4.19,53.5,4
3.34,-4.878,59.5,4
3.03,-7.066,56.8,4
3.91,-7.748,46.6,4
2.85,-6.086,59.2,4
2.76,-7.201,54.5,4
4.03,-9.619,31.4,4
2.84,-7.536,66.9,4
3.24,-8.527,34.6,4
3.52,-6.173,66.2,4
3.18,-13.057,45.5,4
28.7,-9.144,53.5,4
2.94,-3.263,46.8,4
7.55,-5.209,54.3,4
3.06,-6.091,55.9,4
4.19,-6.886,59.9,4
3.35,-6.472,46.6,4
2.98,-16.7,20.3,4
14.8,-5.434,42.8,4
21.7,-3.686,37.7,4
3.31,-12.546,65.6,4
3.12,-8.106,28,4
4.92,-11.177,41.5,4
3.43,-8.315,46.4,4
4.22,-10.435,14,4
3.63,-5.54,55.3,4
4.34,-3.793,83.6,4
3.33,-9.257,54.5,4
5.39,-5.573,39.8,4
3.93,-9.195,37.3,4
7.21,-12.188,83.1,4
15.9,-5.407,51.3,4
32.6,-6.36,57.1,4
7.81,-8.984,75.9,4
6.97,-5.634,48.7,4
7.61,-5.289,53.2,4
2.98,-8.01,57.5,4
3.43,-9.965,22.6,4
5.46,-7.282,39.8,4
4.27,-6.934,46.9,4
5.41,-9.103,39.3,4
4.61,-6.745,41.5,4
16,-10.013,43.4,4
3.56,-4.825,67,4
9.21,-5.043,61.1,4
2.59,-5.412,50.8,4
4.9,-5.07,38.3,4
3.74,-7.516,64,4
5.05,-4.628,73.2,4
3.92,-3.274,35.3,4
3.04,-8.549,56.8,4
9.42,-8.264,78.9,4
43.9,-10.473,77.7,4
4.77,-5.252,95.1,4
6.45,-7.522,74.3,4
5.07,-10.294,52.9,4
2.93,-4.758,64.2,4
5.81,-9.548,79.3,4
25.4,-10.648,73.2,4
5.67,-7.246,67.5,4
4.31,-9.066,40.7,4
