8.29,-4.475,81.4,3
29.1,-5.284,66.4,3
48.6,-11.308,84.2,3
23.4,-7.227,63.2,3
26.3,-8.116,84.6,3
51.3,-8.906,92.4,3
26.4,-6.345,81.2,3
22.5,-7.332,63.9,3
51.2,-8.64,87.1,3
44.4,-6.864,74.8,3
5.86,-7.628,46.1,3
7.98,-8.893,79.2,3
2.92,-6.257,65.5,3
25.7,-11.929,70.2,3
7.23,-11.949,84.8,3
10.7,-5.75,61.3,3
24.1,-8.028,78.6,3
19.3,-9.532,85.9,3
5.7,-5.862,76.3,3
39,-6.487,54.1,3
11,-9.532,87.1,3
19.6,-9.147,52.6,3
57.4,-13.05,95.1,3
28.2,-6.56,44.3,3
6.23,-5.218,79.2,3
30.4,-5.626,63.3,3
7.86,-10.638,86,3
20,-8.508,83,3
10.6,-6.341,33.8,3
35.8,-12.261,59.8,3
6.77,-5.917,92.2,3
9.07,-7.644,60,3
4.77,-7.541,57.1,3
61.9,-9.229,58.2,3
19.7,-5.795,93.5,3
4.85,-6.959,78.1,3
21.5,-4.149,66.3,3
35.7,-2.639,41.7,3
25.2,-4.754,84.9,3
3.44,-5.6,58.7,3
18.8,-11.903,94.3,3
20.1,-7.43,70.1,3
9.17,-14.938,86.2,3
42.8,-6.224,72.3,3
33.2,-10.138,58.2,3
40.9,-7.374,85,3
40.3,-8.788,76,3
8.88,-3.878,51.5,3
34.4,-5.76,96.1,3
5.61,-6.363,78.5,3
18.8,-3.392,70.9,3
30.8,-7.08,73.4,3
18.9,-7.654,93.4,3
32.3,-9.303,68,3
3.76,-5.023,51.4,3
4.85,-5.912,61.6,3
16.1,-8.771,74.5,3
6.32,-7.934,80.7,3
10.7,-8.698,85.5,3
34.2,-3.987,61.9,3
23.7,-6.453,89.1,3
10.9,-5.465,70.2,3
44.8,-5.663,86.4,3
9.31,-8.465,69.3,3
6.68,-8.514,78.8,3
42.5,-7.867,86.1,3
42.1,-5.126,67.1,3
3.32,-6.215,66.5,3
18.1,-6.005,81.4,3
31.6,-6.961,74.2,3
31.5,-8.524,59.8,3
25.1,-7.569,78.7,3
31,-6.866,84.8,3
30.2,-10.407,88.6,3
36.6,-2.307,74,3
14,-8.391,62.5,3
19,-5.548,85.2,3
5.26,-9.675,84.6,3
27.6,-7.416,89.8,3
7.36,-7.746,86.8,3
35.3,-8.493,70.9,3
7.48,-8.41,75.5,3
26.9,-6.044,86.8,3
6.12,-4.15,74.9,3
24.4,-6.398,93.3,3
33.9,-8.339,59.1,3
44.9,-12.087,90,3
27.9,-7.266,80.8,3
24.4,-10.412,75,3
15.7,-6.191,83.4,3
45.4,-9.309,92.5,3
14.5,-7.083,90.8,3
21.4,-7.605,45.7,3
44.3,-7.216,82.1,3
25.6,-4.645,96.8,3
44.3,-4.678,56.7,3
11.7,-8.891,89.8,3
31,-6.866,84.8,3
45.6,-16.038,66.7,3
8.36,-4.213,78.1,3
42.5,-7.867,86.1,3
32.6,-8.161,65.7,3
37.9,-6.431,88.1,3
6.45,-6.924,79.9,3
14.1,-7.606,81.2,3
29.4,-3.524,85,3
27,-7.023,67.8,3
36.9,-7.292,87.8,3
46.4,-6.88,60.1,3
37.3,-10.551,47.9,3
8.9,-7.778,56,3
38.6,-10.8,81.7,3
25.8,-8.201,45.4,3
5.07,-4.95,76.2,3
13.2,-6.341,37.9,3
30.5,-7.551,50.3,3
24.6,-3.661,59.1,3
5.91,-6.831,70.4,3
25.4,-5.283,75.4,3
31.2,-6.518,90,3
12.1,-6.256,82.9,3
7.85,-6.071,65.7,3
29.3,-8.812,87.3,3
9.48,-6.341,64,3
15,-6.255,73.4,3
34.9,-6.043,91.1,3
13.8,-11.709,68.1,3
17.8,-6.813,94.3,3
28,-4.09,44.5,3
32.9,-6.97,66.3,3
20.4,-7.408,46.9,3
44.7,-8.381,91.1,3
34.3,-4.095,67.1,3
5.1,-10.359,63.3,3
31.5,-5.994,81.5,3
24.4,-6.398,93.3,3
12.7,-7.081,92.8,3
