3.81,-8.191,44,6
5.08,-8.699,48.9,6
5.47,-6.509,58.1,6
3.34,-6.397,72.6,6
5.7,-6.896,79.5,6
20.2,-5.238,76.1,6
24.3,-3.713,78.3,6
3.44,-7.898,67.1,6
2.99,-9.626,71.3,6
3.36,-4.691,60.8,6
6.76,-6.09,73.6,6
11.8,-4.297,83.9,6
3.89,-9.225,73,6
12.5,-7.6,71.9,6
4.44,-3.88,70.6,6
8.24,-5.471,74.1,6
3.84,-3.405,78.7,6
3.73,-8.598,64.8,6
9.31,-7.445,84.5,6
3.01,-11.284,57.4,6
4.3,-7.271,66.5,6
20.4,-5.052,55.6,6
2.71,-10.969,56.9,6
8.98,-10.706,63.8,6
2.93,-4.148,67.8,6
24.5,-7.966,89.9,6
6.24,-7.86,64,6
6.25,-9.182,65.1,6
6.55,-7.787,39.6,6
4.31,-5.682,79.9,6
2.62,-5.536,70.3,6
5.45,-11.456,49.3,6
5.8,-9.195,53.4,6
2.98,-5.114,73,6
3.56,-4.569,67.7,6
4.23,-10.983,56.1,6
9.94,-14.454,70.4,6
3.6,-4.848,62,6
4.33,-8.175,70.2,6
6.18,-6.928,87.2,6
3.53,-10.302,43.4,6
4.96,-4.998,42.1,6
5.32,-5.495,61.6,6
18.7,-10.297,55.1,6
11.3,-2.979,65.5,6
8.2,-3.193,88.2,6
3.62,-4.756,45.7,6
4.53,-5.002,57.8,6
3.62,-12.885,60.4,6
2.92,-10.044,56.5,6
7.95,-8.981,96.4,6
25.4,-10.648,73.2,6
6.35,-5.928,57.5,6
6.71,-6.834,88.9,6
14.2,-5.215,40.2,6
25.8,-7.61,76,6
15.4,-10.736,80.3,6
6.75,-8.925,65.5,6
3.61,-7.832,68.9,6
3.23,-7.72,70.5,6
3.03,-5.831,66.8,6
3.79,-10.056,61.2,6
2.57,-8.346,63.9,6
7.42,-5.923,66.8,6
3.29,-5.602,73.5,6
3.44,-9.014,62.8,6
4.83,-5.986,66.8,6
4.1,-5.648,63.5,6
7.66,-4.399,82,6
23,-7.136,71.1,6
3.81,-8.173,68.2,6
18.2,-5.271,29.3,6
3.29,-4.476,73.5,6
5.4,-6.798,55.1,6
2.89,-7.665,50.5,6
3.19,-7.157,60.2,6
36.6,-6.963,59.7,6
4.19,-8.292,52.3,6
3.34,-7.006,65.1,6
9.37,-10.007,72.7,6
6.75,-6.423,82.2,6
2.89,-12.68,53.7,6
4.5,-4.55,79.2,6
9.63,-6.527,78.2,6
2.59,-7.078,57.5,6
7.52,-4.385,75.1,6
9.21,-8.797,80.6,6
5.4,-6.798,55.1,6
4.04,-8.379,71.4,6
2.98,-5.114,73,6
10.2,-3.707,72.3,6
3.97,-7.645,56.3,6
3.29,-9.018,51.4,6
4.18,-7.01,56.4,6
4.14,-6.628,46.9,6
14.6,-6.442,78.7,6
5.4,-6.798,55.1,6
4.72,-5.518,59.8,6
2.76,-8.541,42.7,6
5.98,-8.479,77.5,6
2.6,-5.028,47.5,6
7.44,-11.11,60.4,6
6.05,-5.988,57.3,6
2.78,-5.245,57.6,6
3.95,-8.467,56.1,6
3.23,-12.5,73.8,6
31.3,-8.422,66.1,6
3.96,-9.398,52.8,6
3.37,-9.669,82.7,6
2.93,-4.524,61.6,6
3.1,-10.991,68.8,6
2.92,-6.282,55.4,6
24.5,-7.966,89.9,6
3.92,-7.259,56,6
7.13,-4.808,73.1,6
3.87,-6.014,68.9,6
4.77,-7.22,73.5,6
9.68,-8.659,61,6
25.3,-4.799,59.1,6
27.4,-8.938,78.4,6
8.92,-3.668,77.4,6
3.65,-6.18,78.8,6
5.21,-4.054,51.7,6
18.9,-5.899,53.6,6
19,-5.299,70.4,6
3.27,-5.869,59.8,6
3.41,-5.762,68.4,6
3.57,-11.769,38.8,6
6.33,-8.706,33.2,6
4.57,-3.756,64.7,6
3.93,-7.121,55.6,6
5.07,-4.321,63.6,6
5.31,-6.275,57.5,6
3.04,-11.838,57.3,6
3.57,-5.84,68.8,6
4.6,-6.963,61,6
40.8,-6.752,62.2,6
6.18,-2.729,57.9,6
5.1,-5.255,75.9,6
12.8,-4.374,77.6,6
5.67,-8.664,38.4,6
12.2,-4.94,52.4,6
4.14,-6.025,58.2,6
4.89,-7.317,83.3,6
3.63,-4.658,78.3,6
4.81,-8.728,70.2,6
3.09,-5.487,68,6
39.8,-4.85,42.1,6
3.95,-8.639,47.3,6
4.51,-5.998,79.4,6
4.35,-8.191,69.4,6
3.79,-6.24,60.1,6
25.4,-5.283,75.4,6
3.18,-3.272,71.2,6
3.12,-6.642,57.3,6
25.9,-8.999,75.9,6
3.5,-5.034,73.9,6
4.39,-7.663,88.5,6
21.4,-6.313,67,6
4.11,-6.17,51.4,6
4.45,-5.629,68.5,6
14.6,-1.521,62.9,6
10.5,-6.784,44.8,6
4.11,-6.816,54.1,6
3.73,-7.429,50.8,6
4.12,-3.887,45.9,6
2.95,-6.806,67.7,6
3.95,-10.926,75.1,6
4.22,-3.815,79.5,6
5.11,-7.248,76.1,6
6.15,-14.013,75.4,6
6,-9.553,66.9,6
24.2,-12.261,42.9,6
3.19,-6.987,70,6
3.07,-8.463,25.7,6
30.5,-7.981,60.4,6
17.5,-3.993,72.4,6
3.47,-8,58.6,6
2.94,-5.806,55.5,6
4.26,-11.903,54.6,6
4.85,-8.069,50,6
8.85,-8.283,60.1,6
2.94,-6.507,35.9,6
4.2,-8.81,45.4,6
4.73,-4.719,72,6
12.7,-6.096,46.6,6
5.54,-8.914,54.3,6
8.11,-9.244,82.8,6
4.41,-12.603,45,6
3.17,-7.988,65.2,6
8.07,-9.187,77.3,6
4.07,-4.202,71.2,6
20.4,-5.052,55.6,6
24.5,-7.966,89.9,6
4.87,-6.989,50.8,6
4.53,-10.81,56,6
3.84,-9.472,52.6,6
3.31,-5.963,52.5,6
4.21,-8.08,57.7,6
29.5,-4.917,97,6
4.36,-8.605,78.2,6
28.2,-7.482,59.7,6
3.2,-5.486,53.2,6
27.7,-6.225,81.4,6
10.9,-3.695,72.9,6
3.8,-7.767,73.9,6
41.1,-8.385,78.1,6
3.32,-11.349,54,6
3.37,-2.193,70.7,6
5.98,-5.934,51.4,6
3.21,-6.452,70.9,6
4.68,-5.394,38,6
25.9,-4.714,58,6
23.5,-5.07,86.1,6
4.64,-5.397,42.9,6
7.31,-8.805,39.8,6
24.1,-6.1,91.4,6
12.9,-10.086,46.4,6
12,-4.528,76.5,6
3.23,-5.024,62.8,6
8.03,-2.623,74.7,6
3.18,-4.867,61,6
8.57,-2.925,61.3,6
3.87,-8.071,82.4,6
12,-4.528,76.5,6
3.01,-4.754,52.3,6
3.57,-11.75,38.7,6
3.27,-10.644,66.6,6
3.18,-5.857,55.3,6
3.15,-6.94,50.9,6
8.82,-5.694,81.8,6
4.54,-3.01,73.6,6
12.4,-6.499,74.8,6
4.36,-6.474,52.1,6
6.1,-6.128,83.2,6
2.95,-8.026,43.4,6
4.97,-10.689,64.7,6
2.77,-8.968,70.1,6
5.18,-9.577,54,6
4.21,-4.042,64.9,6
8.09,-5.613,71.7,6
4.28,-6.773,38.4,6
18.7,-11.773,65.9,6
4.86,-9.092,62.4,6
4.39,-5.395,62.9,6
2.72,-6.633,63.8,6
3.32,-7.028,29.2,6
5.94,-7.968,71.9,6
15.8,-5.085,93.5,6
4.49,-6.023,50.7,6
14.4,-3.587,57.2,6
5.51,-6.104,78.9,6
2.81,-8.461,56.2,6
5,-9.389,66.7,6
4.83,-5.103,47.3,6
7.86,-6.855,67,6
2.92,-5.857,46,6
2.88,-10.396,53.6,6
4.54,-4.943,69.8,6
2.88,-7.123,47.9,6
4.63,-7.622,58.5,6
3.68,-5.183,65.1,6
3.38,-7.828,35.8,6
26.9,-6.554,87.6,6
7.47,-5.747,56.4,6
3.6,-6.298,77.3,6
5.44,-12.093,56.7,6
3.45,-11.62,37.3,6
3.62,-2.479,54.7,6
3.13,-4.63,51.6,6
3.66,-7.694,41.9,6
9.16,-6.34,71.9,6
7.34,-8.137,77.9,6
4.19,-8.495,70.7,6
3.72,-9.214,42.2,6
