3.17,-9.451,45.7,1
3.99,-6.475,58.2,1
4.79,-2.023,52.5,1
6.06,-5.985,21,1
16.4,-7.924,69.2,1
2.91,-6.253,52.5,1
6.94,-7.402,44.5,1
2.98,-3.875,45.6,1
8.33,-5.854,45.6,1
7.72,-4.353,45.6,1
3.68,-8.413,89.2,1
2.88,-5.625,55.8,1
4.07,-9.76,50.2,1
2.77,-8.9,59.5,1
9.46,-6.855,18,1
2.98,-9.447,74,1
11.1,-2.497,46.4,1
5.14,-7.34,65.1,1
7.35,-6.136,52.5,1
2.88,-7.193,57.1,1
10.3,-7.574,37.3,1
3.17,-5.659,39.5,1
26.2,-6.401,70.2,1
8.29,-9.788,83.3,1
6.12,-5.024,45.9,1
6.17,-4.404,34.2,1
4.52,-9.799,60,1
3.63,-5.969,56.7,1
11,-14.296,80.1,1
2.59,-6.706,60.4,1
3.01,-7.481,54.2,1
3.34,-7.118,64.4,1
3.16,-10.494,41.5,1
12,-4.563,52.5,1
8.98,-7.24,41.7,1
4.92,-8.199,39.8,1
6.94,-2.919,16.7,1
5.13,-8.192,77.2,1
3.84,-3.501,57.5,1
5.94,-3.938,47.2,1
3.47,-14.722,65.3,1
4.71,-11.342,74.9,1
6.51,-6.147,46.9,1
12,-4.563,52.5,1
4.38,-10.792,55.7,1
3.46,-5.466,70.5,1
3.79,-17.167,16.2,1
22.8,-3.369,60.3,1
3.22,-3.972,64.8,1
4.14,-7.196,30.6,1
3.68,-9.118,81.5,1
4.13,-7.057,51.1,1
4.95,-5.628,74.4,1
3.25,-12.437,52.3,1
4.15,-4.57,47.2,1
5.12,-4.913,57.5,1
3.23,-7.479,58.4,1
3.17,-6.261,72.4,1
15.7,-3.382,40.6,1
5.61,-9.361,53.3,1
4.71,-8.871,45.5,1
3.35,-7.813,23.7,1
6.72,-6.345,22.4,1
9.1,-6.865,52.9,1
6.15,-5.765,53.6,1
37.8,-6.509,44.7,1
4.6,-13.283,71.6,1
7.77,-3.752,25.2,1
8.23,-10.323,60.5,1
6.01,-11.548,89.9,1
3.46,-6.667,46.2,1
3.69,-12.814,15,1
4.23,-9.172,44.7,1
3.62,-7.113,37.5,1
3.65,-19.74,25.2,1
6.54,-11.948,34.5,1
2.99,-9.064,43.1,1
4.91,-3.267,39.8,1
2.84,-9.848,56,1
3.11,-4.551,59.5,1
5.29,-21.903,27.7,1
3.1,-12.442,58.9,1
4,-11.265,83.3,1
9.46,-6.855,18,1
15.9,-5.407,51.3,1
4.5,-9.412,54,1
9.21,-5.962,70.5,1
15.9,-7.85,66.4,1
5.22,-4.609,32.4,1
5.96,-3.913,50.6,1
4.04,-5.19,66.9,1
4.38,-6.135,60.4,1
2.74,-11.1,51.5,1
3.24,-12.034,65.2,1
5,-7.348,66.4,1
3.63,-6.074,43.5,1
42.4,-7.438,67.7,1
7.73,-5.593,55.2,1
2.78,-9.068,56.6,1
20,-10.452,87.5,1
15.9,-5.407,51.3,1
2.98,-9.647,56.7,1
3.58,-10.025,72.4,1
4.03,-10.011,76.6,1
3.74,-9.67,28.6,1
4.83,-8.334,82.5,1
2.87,-8.684,55,1
8.79,-5.14,27.5,1
4.27,-21.361,70.9,1
3.81,-11.002,63.4,1
4.05,-24.21,19.5,1
4.02,-2.553,54.2,1
