0.0473,-10.429,0.732,7
0.0636,-4.314,0.315,7
0.0399,-6.475,0.582,7
0.133,-4.529,0.47,7
0.0904,-7.842,0.437,7
0.029,-5.879,0.594,7
0.0539,-4.111,0.446,7
0.0319,-8.265,0.523,7
0.0295,-4.803,0.595,7
0.0286,-9.119,0.601,7
0.0772,-4.353,0.456,7
0.105,-5.626,0.506,7
0.0413,-7.25,0.501,7
0.0498,-4.147,0.549,7
0.0336,-7.805,0.574,7
0.0336,-6.004,0.494,7
0.0403,-10.016,0.778,7
0.117,-3.795,0.36,7
0.0439,-6.102,0.347,7
0.0338,-10.696,0.29,7
0.0407,-4.066,0.378,7
0.0278,-10.83,0.467,7
0.0546,-5.413,0.498,7
0.0945,-4.652,0.417,7
0.0341,-5.121,0.564,7
0.0473,-2.248,0.398,7
0.0302,-6.52,0.414,7
0.0283,-7.814,0.503,7
0.0411,-15.616,0.396,7
0.0395,-6.524,0.437,7
0.0919,-12.412,0.438,7
0.161,-6.472,0.933,7
0.121,-3.719,0.278,7
0.0534,-8.124,0.776,7
0.084,-12.604,0.791,7
0.0395,-8.208,0.799,7
0.0847,-7.703,0.799,7
0.114,-3.79,0.66,7
0.0512,-3.414,0.23,7
0.0627,-8.003,0.906,7
0.0317,-8.777,0.43,7
0.0258,-4.602,0.55,7
0.0449,-11.412,0.296,7
0.0646,-8.263,0.515,7
0.146,-4.866,0.696,7
0.0855,-3.435,0.613,7
0.0873,-4.237,0.389,7
0.0283,-11.753,0.467,7
0.0546,-11.636,0.509,7
0.0346,-9.309,0.476,7
0.0317,-4.247,0.721,7
0.0352,-12.082,0.415,7
0.0426,-7.325,0.525,7
0.0945,-4.652,0.417,7
0.0348,-9.714,0.417,7
0.0448,-7.766,0.454,7
0.113,-1.742,0.323,7
0.0568,-16.816,0.312,7
0.0354,-8.708,0.527,7
0.0351,-5.996,0.391,7
0.0538,-5.015,0.45,7
0.0672,-6.345,0.224,7
0.0383,-3.739,0.476,7
0.0619,-6.094,0.584,7
0.0362,-8.867,0.755,7
0.0725,-4.253,0.352,7
0.0665,-5.58,0.526,7
0.0319,-5.787,0.483,7
0.0364,-7.877,0.52,7
0.0329,-8.182,0.385,7
0.0346,-5.648,0.646,7
0.0632,-4.88,0.615,7
0.0483,-5.103,0.473,7
0.0275,-6.83,0.461,7
0.143,-5.487,0.414,7
0.0346,-3.049,0.404,7
0.0329,-5.329,0.566,7
0.15,-5.464,0.589,7
0.0367,-12.307,0.567,7
0.0407,-4.066,0.378,7
0.112,-7.314,0.417,7
0.0317,-8.134,0.367,7
0.068,-7.837,0.356,7
0.0274,-8.571,0.586,7
0.0301,-5.604,0.338,7
0.0437,-4.37,0.551,7
0.0281,-6.825,0.653,7
0.0428,-6.609,0.519,7
0.0389,-7.03,0.454,7
0.214,-9.237,0.702,7
0.0394,-8.211,0.7,7
0.0241,-7.954,0.469,7
0.0913,-4.243,0.528,7
0.067,-5.511,0.685,7
0.0311,-4.551,0.595,7
0.0309,-9.505,0.472,7
0.0501,-3.686,0.22,7
0.0543,-10.225,0.497,7
0.0311,-8.211,0.261,7
0.0747,-5.23,0.352,7
0.0387,-6.44,0.718,7
0.0604,-7.989,0.761,7
0.0347,-4.341,0.399,7
0.0509,-4.16,0.391,7
0.0472,-5.322,0.279,7
0.219,-2.874,0.488,7
0.127,-4.564,0.5,7
0.0323,-3.921,0.457,7
0.0278,-9.686,0.615,7
0.0582,-4.261,0.653,7
0.0773,-5.593,0.552,7
0.0351,-6.66,0.692,7
0.0488,-4.233,0.545,7
0.0456,-3.486,0.644,7
0.0285,-4.632,0.568,7
0.159,-5.407,0.513,7
0.0614,-4.254,0.536,7
0.0297,-5.717,0.426,7
0.0425,-4.896,0.59,7
0.0321,-6.839,0.482,7
0.0411,-6.255,0.772,7
0.0387,-13.366,0.463,7
0.0876,-5.545,0.725,7
0.0301,-5.046,0.42,7
0.0396,-12.244,0.653,7
0.0559,-5.889,0.72,7
0.119,-3.908,0.417,7
0.0497,-10.783,0.243,7
0.0417,-10.159,0.454,7
0.0274,-9.133,0.787,7
0.0414,-14.635,0.442,7
0.0472,-3.967,0.526,7
0.0565,-4.714,0.566,7
0.0645,-4.818,0.761,7
0.0277,-11.434,0.633,7
0.0671,-4.527,0.569,7
0.0558,-3.856,0.271,7
0.034,-18.147,0.518,7
0.039,-7.536,0.614,7
0.0575,-4.367,0.498,7
0.0528,-9.955,0.623,7
0.116,-9.216,0.432,7
0.0503,-4.015,0.362,7
0.0728,-2.666,0.527,7
0.0364,-4.54,0.427,7
0.038,-9.418,0.447,7
0.0299,-7.698,0.363,7
0.166,-2.341,0.252,7
0.0723,-4.636,0.612,7
0.0267,-12.172,0.549,7
0.037,-6.935,0.539,7
0.177,-6.679,0.818,7
0.0448,-4.156,0.592,7
0.0269,-6.749,0.631,7
0.0727,-4.177,0.532,7
0.0746,-11.728,0.619,7
0.0285,-8.002,0.701,7
0.0769,-11.514,0.429,7
0.0676,-5.867,0.796,7
0.038,-4.405,0.758,7
0.0296,-5.218,0.655,7
0.0684,-5.994,0.493,7
0.346,-4.597,0.256,7
0.0361,-4.439,0.577,7
0.207,-3.608,0.45,7
0.0299,-8.039,0.377,7
0.0496,-3.627,0.471,7
0.157,-5.244,0.458,7
0.0496,-2.826,0.445,7
0.0385,-9.582,0.559,7
0.0645,-5.104,0.414,7
0.0476,-9.919,0.666,7
0.0431,-5.025,0.535,7
0.0808,-3.463,0.5,7
0.0563,-3.989,0.487,7
0.0343,-12.768,0.515,7
0.217,-3.686,0.377,7
0.0796,-7.839,0.551,7
0.0405,-5.763,0.596,7
0.0411,-6.443,0.48,7
0.0444,-3.175,0.614,7
0.06,-4.251,0.454,7
0.0417,-9.2,0.679,7
0.087,-3.349,0.419,7
0.0527,-3.612,0.467,7
0.0251,-7.978,0.608,7
0.0483,-6.606,0.373,7
0.128,-3.6,0.57,7
0.0452,-5.136,0.475,7
0.0398,-9.765,0.683,7
0.0349,-3.16,0.295,7
0.0313,-5.624,0.457,7
0.0413,-7.442,0.451,7
0.094,-5.575,0.58,7
0.0815,-4.163,0.615,7
0.0626,-5.719,0.459,7
0.0605,-4.237,0.486,7
0.031,-3.831,0.494,7
0.0339,-12.453,0.346,7
0.0343,-8.933,0.376,7
0.0653,-4.888,0.73,7
0.0453,-7.565,0.355,7
0.0765,-9.284,0.591,7
0.0564,-6.926,0.728,7
0.0608,-3.321,0.493,7
0.0431,-9.066,0.407,7
0.0281,-4.999,0.631,7
0.0678,-7.458,0.463,7
0.042,-5.731,0.401,7
0.0375,-8.076,0.609,7
0.0403,-8.101,0.566,7
0.0931,-8.604,0.532,7
0.0446,-5.194,0.663,7
0.0298,-4.848,0.686,7
0.0533,-4.542,0.308,7
0.0303,-10.991,0.73,7
0.0931,-3.661,0.639,7
0.0269,-5.094,0.452,7
0.0383,-3.917,0.529,7
0.0412,-4.612,0.32,7
0.0385,-6.791,0.562,7
0.0664,-5.5,0.156,7
0.0636,-4.314,0.315,7
0.0342,-7.069,0.432,7
0.0886,-11.224,0.539,7
0.0396,-3.227,0.539,7
0.0367,-5.091,0.529,7
0.0413,-6.217,0.514,7
0.0412,-12.255,0.623,7
0.0384,-5.05,0.291,7
0.0476,-3.19,0.455,7
0.045,-4.521,0.557,7
0.0308,-8.138,0.412,7
